what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603432789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603471417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603532942
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280603555887
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1280603558709
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603559421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603560887
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603562420
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603570993
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280603571016
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603577264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603685656
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280603718603
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1280603720568
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603721395
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603730833
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280603731925
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280603736371
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1280603738930
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603739710
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603744343
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280603745060
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280603748758
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1280603750552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603750942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603752236
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280603753500
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.rename.element",1280603769053
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603772516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603773811
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280603784497
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280603785324
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1280603788569
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280603791439
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1280603793592
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603794013
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603799005
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280603800565
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603811704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603864681
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280603883729
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1280603885414
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603886194
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603892512
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280603893338
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280603900358
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1280603904836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603906130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603910186
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280603911731
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280603924148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280604040463
