what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1281302231318
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302234302
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302234477
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1281302240290
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302250576
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302283164
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1281302285240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302297832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302303112
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281302303897
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302305363
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1281302311358
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1281302311932
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1281302314956
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302343803
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302346472
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1281302370274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302374303
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302374587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1281302382553
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281302383452
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1281302388961
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1281302397943
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302401720
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302463769
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281302464651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281302465457
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1281302475412
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302497777
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302498257
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302498530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302498854
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302506904
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1281302506922
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302507807
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1281302508474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302516150
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302521416
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281302523213
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1281302523267
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302527369
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302527503
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302527652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302527829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302527980
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281302528116
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302535478
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302557725
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281302559590
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1281302562057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302586040
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302637879
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1281302640178
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281302641855
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1281302645610
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1281302654741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302658386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302682795
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281302684681
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302688336
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302690104
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302690246
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302690758
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302691146
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302744658
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1281302744668
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302745423
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302972924
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281302972935
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281302977502
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1281302982446
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302983930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302984988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302985189
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302991928
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302991949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302993261
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302993312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302995319
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302995330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281302995371
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303006165
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303006267
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303008632
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303009720
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303011670
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303012451
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303014516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303015817
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303025079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303057511
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303058264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303058829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281303058837
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303058939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303061985
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303067855
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303069700
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303070385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303070872
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303073132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303077102
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303080115
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303081700
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303085096
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303085116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303086228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303086972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303091482
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303091512
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303092677
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1281303098969
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303099561
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303104270
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303105348
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303105453
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281303126980
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303127194
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303127287
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281303130766
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303130987
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303131070
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281303133097
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303133308
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303133387
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281303137920
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303138120
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303138205
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281303146676
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303146872
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303147000
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281303148495
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1281303152131
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1281303152184
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281303158005
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281303158199
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281303191493
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1281303193957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303194463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281303205758
