what,kind,bundleId,bundleVersion,description,time
activated,view,net.genady.rmi,2.1.0.v20081001,"net.genady.rmi.registry.RegistryInspector",1281210918424
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281210919222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210926561
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210987797
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210988720
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210991364
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281210996584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211020904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211021789
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211039366
activated,view,net.genady.rmi,2.1.0.v20081001,"net.genady.rmi.registry.RegistryInspector",1281211039374
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211040330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211055412
activated,view,net.genady.rmi,2.1.0.v20081001,"net.genady.rmi.spy.SpyView",1281211062470
activated,view,net.genady.rmi,2.1.0.v20081001,"net.genady.rmi.registry.RegistryInspector",1281211078789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211085885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211112772
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211118046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211140386
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281211141247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211152614
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211163605
executed,command,net.genady.rmi,2.1.0.v20081001,"net.genady.rmi.launching.shortcut.run",1281211166852
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211167070
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211204955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211205466
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211213203
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1281211213213
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281211219866
activated,view,net.genady.rmi,2.1.0.v20081001,"net.genady.rmi.registry.RegistryInspector",1281211220621
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281211221486
